C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_53_039.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_53_039.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_53_039.jpg, 0, 0, 0, 1.296997
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_53_141.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_53_141.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_53_141.jpg, 0, 0, 0, 1.283983
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_53_242.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_53_242.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_53_242.jpg, 0, 0, 0, 1.271099
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_53_347.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_53_347.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_53_347.jpg, 0, 0, 0, 1.255809
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_53_449.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_53_449.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_53_449.jpg, 0, 0, 0, 1.243208
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_53_553.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_53_553.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_53_553.jpg, 0, 0, 0, 1.230733
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_53_654.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_53_654.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_53_654.jpg, 0, 0, 0, 1.218383
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_53_756.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_53_756.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_53_756.jpg, 0, 0, 0, 1.206157
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_53_857.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_53_857.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_53_857.jpg, 0, 0, 0, 1.194054
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_53_959.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_53_959.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_53_959.jpg, 0, 0, 0, 1.182072
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_54_062.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_54_062.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_54_062.jpg, 0, 0, 0, 1.17021
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_54_165.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_54_165.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_54_165.jpg, 0, 0.3070959, 0, 1.364386
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_54_269.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_54_269.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_54_269.jpg, 0, 0.6035038, 0, 1.972182
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_54_369.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_54_369.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_54_369.jpg, 0, 0.9053347, 0, 2.917236
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_54_474.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_54_474.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_54_474.jpg, 0, 1, 0, 4.082048
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_54_575.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_54_575.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_54_575.jpg, -0.0546843, 1, 0, 5.246539
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_54_678.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_54_678.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_54_678.jpg, -0.3487666, 1, 0, 6.376329
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_54_782.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_54_782.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_54_782.jpg, -0.5133286, 1, 0, 7.465152
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_54_882.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_54_882.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_54_882.jpg, -0.2129317, 1, 0, 8.604753
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_54_984.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_54_984.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_54_984.jpg, 0, 1, 0, 9.714713
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_55_088.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_55_088.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_55_088.jpg, 0, 1, 0, 11.04385
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_55_191.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_55_191.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_55_191.jpg, 0, 1, 0, 11.89232
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_55_294.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_55_294.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_55_294.jpg, 0, 1, 0, 13.10363
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_55_397.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_55_397.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_55_397.jpg, 0, 1, 0, 14.13317
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_55_498.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_55_498.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_55_498.jpg, 0, 1, 0, 15.49231
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_55_600.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_55_600.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_55_600.jpg, 0, 1, 0, 16.28101
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_55_701.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_55_701.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_55_701.jpg, 0, 1, 0, 17.5656
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_55_802.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_55_802.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_55_802.jpg, 0, 1, 0, 18.41636
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_55_902.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_55_902.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_55_902.jpg, 0, 1, 0, 19.59127
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_56_005.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_56_005.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_56_005.jpg, 0, 1, 0, 20.78668
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_56_106.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_56_106.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_56_106.jpg, 0, 1, 0, 21.71773
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_56_211.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_56_211.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_56_211.jpg, -0.1926012, 1, 0, 22.73262
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_56_311.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_56_311.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_56_311.jpg, -0.1640569, 1, 0, 23.64111
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_56_416.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_56_416.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_56_416.jpg, 0, 1, 0, 24.61283
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_56_516.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_56_516.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_56_516.jpg, 0, 1, 0, 25.57032
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_56_617.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_56_617.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_56_617.jpg, 0, 1, 0, 26.52139
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_56_719.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_56_719.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_56_719.jpg, 0, 1, 0, 27.46286
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_56_821.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_56_821.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_56_821.jpg, 0, 1, 0, 28.39496
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_56_921.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_56_921.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_56_921.jpg, 0, 1, 0, 29.31767
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_57_023.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_57_023.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_57_023.jpg, 0, 1, 0, 29.97656
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_57_125.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_57_125.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_57_125.jpg, 0, 1, 0, 30.17258
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_57_230.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_57_230.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_57_230.jpg, -0.2968719, 1, 0, 29.97595
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_57_330.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_57_330.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_57_330.jpg, 0, 1, 0, 30.18771
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_57_432.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_57_432.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_57_432.jpg, 0, 1, 0, 30.1895
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_57_535.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_57_535.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_57_535.jpg, 0, 1, 0, 30.19011
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_57_638.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_57_638.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_57_638.jpg, 0, 1, 0, 30.19008
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_57_742.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_57_742.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_57_742.jpg, 0.1599669, 1, 0, 30.18251
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_57_841.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_57_841.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_57_841.jpg, 0.143964, 1, 0, 30.18908
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_57_946.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_57_946.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_57_946.jpg, 0, 1, 0, 30.18939
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_58_047.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_58_047.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_58_047.jpg, 0, 1, 0, 30.18983
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_58_150.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_58_150.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_58_150.jpg, 0, 1, 0, 30.18989
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_58_254.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_58_254.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_58_254.jpg, 0, 1, 0, 30.18989
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_58_360.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_58_360.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_58_360.jpg, 0, 1, 0, 30.18988
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_58_463.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_58_463.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_58_463.jpg, 0, 1, 0, 30.1899
C:\Users\bruno\Desktop\Project\Data\IMG\center_2021_11_27_10_44_58_565.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\left_2021_11_27_10_44_58_565.jpg, C:\Users\bruno\Desktop\Project\Data\IMG\right_2021_11_27_10_44_58_565.jpg, 0, 1, 0, 30.1899
